S_t,deltac,pcratio,ExPostReturns,RiskFreeRate,Prices,stdReturns
-1.93379036511086,0.0286052144853337,4.14073529717128,0.285306824056038,-0.00885078966716617,0.266608391368883,0.0254128946767161
-1.81850741304482,0.0548195212984819,4.31282962767537,0.234509768630813,-0.0348657373602913,0.220477562905827,0.0113678304147338
-1.80488361733094,0.0248530113707379,4.3332755676731,0.0597282292717576,-0.0371017582456121,0.0458716720651144,0.0100975315711509
-1.8215579166249,0.0367529191773457,4.30825980893522,0.00938945975279942,-0.0432586881213398,-0.00357130477025663,0.00657727741710198
-1.77905150733174,0.0201560934191263,4.37241691556854,0.115223328421793,-0.0407033484031332,0.101974631517288,0.00803871762673809
-1.81797808417502,0.0285009359763793,4.31362259084535,-0.0336509899118294,-0.0425845137407997,-0.0467571584999281,0.00696199221788651
-1.93337502532409,0.00148626847793221,4.14134574472507,-0.164551184951919,-0.0338982989800141,-0.179150799071403,0.011928404795534
-1.92827194637138,0.0116457780501626,4.14884601838698,0.0428645563267813,-0.0279261489550828,0.0274806365144617,0.0153108257950251
-2.02585254726892,0.00270138292216826,4.00542648331661,-0.127006490355124,-0.018258806939933,-0.144379335967808,0.0205391228504291
-1.90874436284157,0.0276634486200029,4.17764981443794,0.226815686835693,-0.0241753511264314,0.210982613839811,0.0173537375663945
-1.85694291414753,0.0327171102157804,4.25525117591637,0.123555944596669,-0.0333233061721055,0.109167004631333,0.0122570272092612
-1.98344155005277,0.0124842241860015,4.06776024070961,-0.180773726012208,-0.030707971851317,-0.195960969576869,0.013696597279534
-2.01462855497548,-0.00715676501106932,4.02192299739372,-0.0173350132117594,-0.01374368030508,-0.0354423692460606,0.0229242001554677
-1.89737394925073,0.0265790910925277,4.19468330669476,0.227790277292004,-0.0202089012896329,0.211244739158271,0.0195039556730541
-1.99738659819163,0.0123711702378686,4.04726444234176,-0.133123153882475,-0.0197296876827126,-0.150205746142126,0.0197572312326994
-2.19871285802235,-0.00397594885704056,3.75880665491579,-0.28288316390393,-0.00435300172383278,-0.303402647382342,0.0275253655430039
-2.27828287597527,-0.00191669831714902,3.65068813876231,-0.0812363287127075,0.0118919929862243,-0.105235901177149,0.0345144841598033
-2.14826663812101,0.00812887328523493,3.82977388568199,0.231966856621391,0.0184049006749965,0.206867036331994,0.0367813087565711
-2.13452596239751,0.0216618197324996,3.84947295068783,0.0571235557679316,0.00713487962062362,0.0345455006512308,0.032819203681446
-2.06880137117234,0.0242339697854597,3.94369779239716,0.137049513608469,-0.0029090513735857,0.116908528071912,0.0283387896807614
-2.1212770952224,0.0121239426478152,3.86846694348613,-0.0495622666899207,-0.0033611085335316,-0.0698976510114378,0.0281137795803292
-2.30938243602556,-0.00905124872379126,3.60853789794144,-0.245252770249595,0.0177684455161812,-0.271105672779857,0.0365173951151411
-2.61372544112772,-0.00745713788104796,3.21919905175668,-0.377002967269027,0.0392411427751264,-0.40957691966413,0.0439084024831101
-2.65389179700451,-0.0100866243251323,3.16953381783649,-0.00259004528827718,0.0689258514741206,-0.0443253806049361,0.0528535508065811
-2.51678011126842,0.0115853306185336,3.33907082951269,0.23086928584602,0.0666962937068167,0.190571345634155,0.0522079515234306
-2.74296470466322,0.0090753897018887,3.06096025801562,-0.248844385864131,0.0626843863011981,-0.289090434162757,0.0511594314786023
-2.49311803594395,0.0156993531508398,3.36879361012346,0.375117338784935,0.0571633763336546,0.338817111877571,0.0495949819159652
-2.25799948069029,0.0213270230417839,3.67817888122118,0.375313101007377,0.0413314544364972,0.343975328249382,0.0446707211611121
-2.32428693255254,0.0195006154231665,3.58867808680662,-0.057805378454374,0.0270154463868918,-0.08578690239444,0.0398020821305265
-2.36998748705875,0.00835108220199032,3.52915799655151,-0.0242831875815142,0.0303667976911574,-0.0531045941951634,0.0409826540052964
-2.2197844833361,0.021545407824429,3.72997290463642,0.25508283782413,0.0208469405080305,0.229350561242408,0.037680021118172
-2.20888952971524,0.0237431762713225,3.74473918808573,0.0515679034063252,0.00668894904611234,0.0290937423979036,0.0326624449467952
-2.444264111243,-0.00020608350229967,3.43242062819656,-0.300535511995438,0.0181995643600201,-0.32667803846472,0.0367083330808149
-2.35081210318153,-0.00117884349058528,3.55413188562966,0.171682058873142,0.0356324912542974,0.141666704340881,0.0427666066827953
-2.54289905574346,-0.00194366598161189,3.30677505712347,-0.222038827586252,0.0483861607834785,-0.257023286856043,0.0469432601869783
-2.46354482673425,0.0112976633140836,3.40730955594325,0.152045341419468,0.0490196273470493,0.117836259273471,0.0471353340723466
-2.46616051167029,0.0138515841378641,3.40390290573617,0.0393593449235113,0.0430749144336676,0.00683305617987001,0.0453271519304917
-2.6681778476315,-0.00725897215052473,3.15186928166693,-0.221073159331263,0.0646505892703551,-0.261928208337043,0.051648138681689
-2.88762782554165,-0.00140041006892044,2.89360114624897,-0.22184498722419,0.0791566396745375,-0.268695943099176,0.0553062177682676
-2.64799496864808,0.00624085816753395,3.17682517781467,0.358208035545171,0.0860867813855691,0.310666484069079,0.0569942251527188
-2.46620079618112,0.026867100825354,3.40385043946422,0.289713926551083,0.0575387043879339,0.253049300249741,0.0497627403262249
-2.52423788047488,0.016807382653131,3.32984938424895,-0.0358059609823424,0.0454419070081201,-0.0692890105287009,0.0461311327624341
-2.61423893061937,-0.00749391122283116,3.2185641279464,-0.0690461148495884,0.0690538014524132,-0.111037322081553,0.0528840023562584
-2.53814056343192,0.00730391083568049,3.31265887776395,0.152346799870422,0.072728028912301,0.109490842256767,0.0537924433519593
-2.51516713935995,0.0209994243927083,3.3410652505995,0.0766161308920774,0.0546676313611592,0.040361971674103,0.0489600760059262
-2.46291383062481,0.00926815548124038,3.40813136096925,0.118073178240286,0.0557391405446611,0.0815383004545457,0.0492613688590292
-2.26187156683539,0.0222881400243615,3.6729309174805,0.327233987775942,0.0405949400581281,0.296114800741397,0.0445007759058899
-2.24913242203901,0.0336820128795856,3.69019669294971,0.0552135608841735,0.011765370383007,0.0314943926568935,0.0344928000297861
-2.27512698238105,0.00715897029654755,3.65496542354661,-0.00150251544558561,0.0167616694919929,-0.0266056920081321,0.0362195176088315
-2.2784628562163,0.00806214450187248,3.65044420571342,0.0327822933309399,0.021121215789352,0.00664326018234257,0.0377503573933827
-2.1339859962189,0.0189383995171073,3.85024706318909,0.254335173838001,0.0149918572468583,0.230179581873525,0.035595704486599
-2.09391624312464,0.0319678303747346,3.90769232183975,0.0973137449708119,-0.00472406655571467,0.0775133613430219,0.0274590766621937
-1.86910842558063,0.033643382510415,4.23702658424778,0.401786024188104,-0.0173621703237088,0.384820617505952,0.0208545683518754
-1.89404091349379,0.0386903812458477,4.19967637386016,-0.00791704455921495,-0.0339590073829002,-0.0223397503201976,0.0118937084626138
-1.88175319668342,0.0195764086159471,4.21808403576897,0.0566925185154574,-0.032899886899075,0.0421650945712549,0.0124990216509447
-1.85329158518596,0.0194114144868425,4.26072106345363,0.0832576299428755,-0.0320625764818787,0.0686184420885915,0.0129775649762757
-1.85927889630768,0.0316798911376335,4.25175174876545,0.0248327183940757,-0.0382549530335674,0.0111273524123776,0.00943836505715824
-1.88815170457303,0.00762754941570076,4.20849872616505,-0.0150640008774941,-0.0318275961837669,-0.0298435165790136,0.0131118619477886
-1.83220016167246,0.0271808338838344,4.29231715239377,0.132269262875046,-0.0345261099680586,0.118072872881734,0.0115695955036299
-1.85033760842896,0.0232178360660669,4.26514627981143,0.00292025751911004,-0.0364726645201632,-0.0110860981189611,0.0104570921008639
-1.89576726286481,0.0112060584348308,4.19709020947759,-0.0437176511002943,-0.031512728290018,-0.0585967254689341,0.0132693138911899
-1.85753613717541,0.0210158725608247,4.25436249585462,0.0997534857505974,-0.0320551856132171,0.0851257129706303,0.0129796579984211
