S_t,DCRatio,PCratio,ExPostReturns,RiskFreeRate,Prices,stdReturns
-2.47742600623137,0.0239335097918003,3.35502571443369,0.00828025391332349,0.00940000000000009,-0.0256479592801931,0.00363895637037586
-2.62800535766375,0.0110618277048427,3.27136655188948,-0.0414527913936483,0.00940000000000009,-0.0774249041086662,0.00797810857719294
-2.83764783015752,0.00962321423205426,3.16430662181136,-0.0639281480994655,0.00940000000000009,-0.102400603107901,0.0123479833328863
-2.57102707865964,0.0104464528798269,3.30243801721354,0.216533961202949,0.0094000000000001,0.175957272820629,0.0160124649430557
-2.52318790467059,0.0412448734782522,3.32892748571194,0.0883090420940227,0.00940000000000009,0.05282880483596,0.00760202180676284
-2.55189659998716,0.021069871911747,3.31303093029916,0.0386077235485171,0.00940000000000009,0.00302585204697546,0.00755291012379878
-2.59170790812365,0.0131639753376223,3.29098664514902,0.0258575426663193,0.00940000000000008,-0.0108691611278706,0.0095458142741532
-2.48448737964923,0.0180441061774093,3.35097277328953,0.128626621136379,0.00940000000000009,0.0920391890613144,0.00997644803832261
-2.37305402716356,0.045005863820597,3.4176049323781,0.155847061626545,0.00940000000000009,0.122380150867289,0.00311760753039343
-2.54519888732042,0.0316332826216579,3.31673958230761,-0.0696554673926875,0.00940000000000009,-0.103519647898265,0.00289700063227295
-2.80225183595222,-0.00289679065161819,3.18145571121173,-0.0986359852384335,0.00940000000000009,-0.136886764626665,0.0113609188186211
-2.89606299854183,0.00710790558931906,3.13658718546727,0.00892436620057323,0.00940000000000008,-0.0321493777586445,0.0161197946173146
-2.96488299653354,0.0136836800427469,3.10514212289088,0.025007412663975,0.00940000000000009,-0.0174538643067454,0.0175601348928953
-2.87440699834663,0.0110035077258877,3.14672500748687,0.107785654736103,0.0094000000000001,0.0632866591117058,0.0196414975268208
-2.76053470940869,0.0302256788087578,3.20219945045521,0.120901592919544,0.00940000000000008,0.0806093894537965,0.0154314133233205
-2.95979614268099,0.00214205951404711,3.10742597900855,-0.0458104689478256,0.00940000000000009,-0.090978994113504,0.0197210241649043
-2.87412211509749,0.0144785827151828,3.1468583698645,0.106743647790886,0.00940000000000007,0.0608445047347425,0.020692901176033
-2.76920864125537,0.0312127847333628,3.19788635903806,0.116973157299163,0.00940000000000008,0.0759232353669477,0.0164695881575158
-2.88401853686273,0.0099470721852688,3.14222555856128,-0.00227001919023594,0.0094000000000001,-0.0459254287268968,0.0185890337239738
-2.89416040007681,0.0251373623704638,3.13747784876793,0.0540308275974113,0.00940000000000009,0.0128663253402739,0.0164059945965677
-2.53767185212028,0.0308745720375501,3.3209074461145,0.267691577244703,0.00940000000000009,0.229757055858519,0.0124896225315364
-2.59831159231696,0.0270193832185885,3.28733005851038,0.0176987386000719,0.00940000000000009,-0.0186621217654111,0.00902786685633151
-2.48025832284517,0.0140827357920261,3.35338721324184,0.135764051166086,0.00940000000000009,0.0980232960863532,0.012000161126596
-2.46940346285896,0.0372192409879903,3.35972784828766,0.0663309252309624,0.00940000000000009,0.0316367139503729,0.00584285662727937
-2.7079297944339,0.00981359907507962,3.22900333570599,-0.0975086704288918,0.00940000000000009,-0.134544576158815,0.0095391390928778
-2.55346864985319,0.00758380198861586,3.31216045612639,0.154246052069341,0.00940000000000009,0.114720198979118,0.0146765656594245
-2.42925698826937,0.0435035860655559,3.38348849291083,0.146456338446556,0.00940000000000009,0.111630011908361,0.00650054927011906
-2.54371324162233,0.0321332965358403,3.31756221283481,-0.0224017353402786,0.00940000000000009,-0.0564992130840707,0.0038112639757221
-2.61602228365085,-0.000740077538030182,3.27773331377367,0.00560359217037083,0.00940000000000009,-0.0315917320021639,0.0103557472433006
-2.67610976897906,0.00252773746223722,3.24580805729169,0.01827867170041,0.0094000000000001,-0.0218912164720044,0.0149876355857817
-2.84878781909313,0.0182305419343063,3.15893688504168,-0.0419838541079991,0.00940000000000009,-0.0817759886873231,0.014413952019909
-2.65830471887316,0.00878450730197944,3.2552681102162,0.168717877524609,0.00940000000000009,0.126453777421956,0.0177939613361418
-2.54411255856245,0.0321592862389255,3.31734110338361,0.128317466678328,0.00940000000000009,0.0904239464501762,0.0122550792205112
-2.62489287684705,0.0329811879102815,3.27302025311904,0.00452165799566285,0.00940000000000009,-0.030925396882874,0.00703599746587684
-2.63921546217698,0.00455614445203967,3.2654104786769,0.0490109658213527,0.0094000000000001,0.0104727580374498,0.0128901891157098
-2.6226426405319,0.0275139715066706,3.27421583271625,0.0637781730906175,0.00940000000000009,0.0275130008292778,0.00900014736733715
-2.51225002365515,0.0246344365987627,3.33512261095418,0.129452773538474,0.00940000000000009,0.0940500244854504,0.00768030051353868
-2.62920624621557,0.0199022495889785,3.27072850430247,-0.0169016120710941,0.00940000000000008,-0.0530352355758641,0.00837199086725852
-2.51356768683567,0.0229172497249195,3.33437033479092,0.130200996758619,0.00940000000000009,0.0946229266242264,0.00804305206491108
-2.55543936107862,0.0157609089016071,3.31106923551005,0.0296600621246977,0.00940000000000009,-0.00697812720164268,0.00960089822679913
-2.61189437538335,0.0155062231849401,3.27992652471359,0.0214625798266564,0.00940000000000009,-0.0163149786089446,0.0114812337897761
-2.65018915402355,0.0131199475038466,3.25958001456541,0.0340102566906893,0.00940000000000009,-0.00503134474265838,0.0136565132218041
-2.7304790809782,0.0235892714861436,3.21745529873061,0.00644693086749198,0.00940000000000009,-0.0312877429925002,0.0114370241467247
-2.70348036612727,0.00172005713261525,3.23128199594224,0.0749607201278831,0.0094000000000001,0.0330917579442259,0.0170608497110137
-2.83811939230466,0.022991780717136,3.16407931776149,-0.0167313542877782,0.00940000000000009,-0.0572151014695969,0.0154359422674861
-2.79416929665497,0.0146474593422217,3.18547473412867,0.0825756337588624,0.00940000000000009,0.0412125169929299,0.0167146056415125
-2.89303497969115,0.0198515942489008,3.13800469174282,0.00529671254705986,0.00940000000000009,-0.0355748975567193,0.0159250649452484
-2.90711229112632,0.00316964571113809,3.13141468081939,0.0538154147201545,0.00940000000000009,0.00823590422318977,0.0203456493175308
-3.13470508966256,0.0144531857302765,3.03069598043662,-0.0505868453063967,0.00940000000000009,-0.0965910203952831,0.0203674281302615
-2.68020545529059,0.0286027956170223,3.24363196629286,0.299274428823863,0.00940000000000009,0.257434927517916,0.0175373255164992
-2.83975698230043,0.0156216581338517,3.16328996085415,-0.0308591988425261,0.00940000000000009,-0.0734658770539812,0.0173920614085354
-2.81706231104263,0.017404404288822,3.17422932636281,0.0720034605344915,0.0094000000000001,0.0294827744324163,0.0177962660663076
-2.93681429308052,0.0155596963913185,3.1177441912723,-0.00366719382375588,0.00940000000000008,-0.046753590089717,0.0179988916558093
-2.75420198587765,0.0154298841825087,3.20534838175785,0.159253051123945,0.00940000000000009,0.115664388319831,0.0189952399910319
-3.14048806055525,0.0142332518761403,3.02823758778458,-0.138539067037367,0.0094000000000001,-0.182962499820723,0.0186458282764352
-3.18826180197935,0.00318447702524427,3.0079285429948,0.0425881484021411,0.00940000000000009,-0.00673376841719577,0.0228996515326393
-2.67938423949355,0.0346077598918049,3.24406828884496,0.324682610912074,0.0094000000000001,0.282316630130734,0.0182696429984306
-2.60213838137193,0.03750906532877,3.2852110919884,0.103894718462033,0.00940000000000009,0.0669463718781311,0.0104412324208162
-2.69461169051535,0.0130099914111685,3.23597774758196,0.000874709255089029,0.00940000000000009,-0.0375944514313556,0.0125908739259203
-2.81903782508748,0.0140511206763074,3.1732770821131,-0.0121616085915164,0.00940000000000008,-0.0520735435870818,0.0146453315537587
-3.30305100865079,-0.000464326518113012,2.96134810039076,-0.175223407582686,0.00940000000000012,-0.221182956475408,0.019932539775976
-3.16943898647199,0.0062073514861547,3.01593029022693,0.125459487147858,0.0094000000000001,0.07588801902082,0.0232754797666561
-3.15994352956607,0.024452574093484,3.01996689388939,0.0665206416825295,0.00940000000000009,0.0205122832398099,0.0207126962269191
-3.07894704340878,0.0134576680886589,3.0543992246248,0.10157102187749,0.0094000000000001,0.0545257911739144,0.0215963821900597
-2.7936370437846,0.0230450584921851,3.18573939556797,0.208947076575783,0.00940000000000009,0.164426385558494,0.0198893793452411
-2.74842121430387,0.0343479284981933,3.20826669674735,0.0803816648795957,0.00940000000000009,0.0416137199878567,0.0132940848136171
-3.01057562470056,0.00259430915488501,3.08462740172997,-0.0796712383087273,0.00940000000000009,-0.122841696586094,0.0179397630105144
-2.89619499508068,0.0235697001714072,3.13652539393577,0.116250926802542,0.00940000000000008,0.0753362137382499,0.0160250424162444
-2.80529239979214,0.0165707918691558,3.17994379827154,0.107796827389539,0.0094000000000001,0.0666609794881697,0.0164646077118443
-2.95724703088805,0.00923475095082527,3.10857045941464,-0.0190363544210701,0.00940000000000009,-0.0628800320038092,0.0187108066838749
-2.90413431555454,0.0192659426218382,3.13280876033792,0.088517950848461,0.00940000000000009,0.0451686825257031,0.0185966950647431
-2.79750667841706,0.0202074956789424,3.18381522920192,0.117153986030419,0.0094000000000001,0.0747462388259591,0.0177742839123888
-2.73645974027938,0.0340431784712756,3.21439245793467,0.0912990317623515,0.00940000000000009,0.0534801325141497,0.0118956699341291
-2.47530742666781,0.0243982578213595,3.3562674459178,0.224013614055945,0.00940000000000009,0.187096991880482,0.0108750722544939
-2.55631487635721,0.0300664048084407,3.31058444590233,0.00293670378348338,0.00940000000000009,-0.0324100431803049,0.00691323810361724
-2.51922244725279,0.0243175477504307,3.33114193656776,0.0805133269782075,0.00940000000000009,0.045504025724831,0.00644320305369949
-2.63196391825739,0.0187136593386539,3.26926331755439,-0.0148834938002504,0.00940000000000009,-0.0504283770332312,0.00720096848576947
-2.45649354847241,0.0176258820435438,3.3672945441185,0.173898131035666,0.00940000000000009,0.137721691155679,0.00935353197872048
-2.44527653587035,0.0385316265217233,3.37386900464156,0.0695653539143871,0.00940000000000009,0.0356417266018362,0.00399868730073034
-2.45915366168683,0.0153136425421314,3.36573541158156,0.0471410603601832,0.00940000000000009,0.0118196710423389,0.00707168413375262
-2.56308349587665,0.0221273440318317,3.30683653140909,-0.0129489820724678,0.00940000000000009,-0.04836073004606,0.00696542323147317
-2.75036828841917,0.00290088478790018,3.20726955283182,-0.0553599708416435,0.00940000000000009,-0.0946526367115854,0.0136001110658437
-3.04732411013302,0.00382116733545068,3.06812835227767,-0.0978187760518,0.0094000000000001,-0.141319452685211,0.0181329424059599
-3.03629238874388,0.0110283737616381,3.07308128883006,0.0677181660327634,0.00940000000000009,0.0223438732184015,0.0202592832882468
-2.59651022798226,0.0271727406590196,3.28832750850416,0.303821966726414,0.00940000000000009,0.261765563932693,0.0177947055776796
-2.501615115477,0.0427167073823131,3.34119425964186,0.120831923105861,0.0094000000000001,0.0848614262869871,0.00873277195500909
-2.38866670126931,0.0417502353292925,3.40812769415842,0.157721302431368,0.00940000000000009,0.1236308948522,0.00465064902681688
-2.40554985792344,0.0487861930171274,3.39787924495443,0.0530799851226584,0.00940000000000009,0.0197905819107804,0.0020823764481304
-2.44350616143927,0.0319256319130821,3.37490664783775,0.0371577387181115,0.00940000000000009,0.00393739150380351,0.0018045763767883
-2.41370583217962,0.0283267925854096,3.39292838833526,0.0867834576811298,0.00940000000000009,0.0532298844800837,0.00305685375096027
-2.42599586013809,0.0420063159132003,3.3854680697569,0.0624896690158521,0.00940000000000009,0.029441971420398,0.00143508585719148
-2.76204608674113,0.00609754925124584,3.20144792176951,-0.166136202901602,0.00940000000000009,-0.201842385055106,0.00642504458321431
-2.50612323240323,0.00261629940823749,3.33862049955286,0.214427373788487,0.00940000000000009,0.176492512936164,0.0123520288648465
-2.5251153767607,0.0242032931904941,3.32786020743443,0.0434287207922584,0.00940000000000009,0.00681419629121561,0.00964503333348205
-2.64984452435878,0.0208634185629268,3.25976312075431,-0.0245487481825959,0.00940000000000009,-0.061214106585841,0.00900949786058117
-3.07196874637435,-0.00811196844820206,3.05736576111125,-0.168828224042835,0.00940000000000009,-0.212238526429388,0.0176003509446366
-2.99242498788151,0.00157288392538035,3.09277653361783,0.104214975621155,0.0094000000000001,0.0553596394460183,0.0227309102336917
-3.03398480702315,0.0309087709474625,3.07411732894104,0.0388424275039543,0.00940000000000009,-0.00430765465480082,0.0182392753729159
-3.0349855294445,0.0109657575022499,3.07366803236395,0.0604812153742634,0.0094000000000001,0.0153752868734366,0.0199977221999846
-3.10033845701709,0.00251015700705448,3.04530554336523,0.0339960425947543,0.00940000000000009,-0.0164480468805135,0.0235323735202661
-3.24003412460078,0.0221184252420557,2.98657745586894,-0.00127508559278525,0.0094000000000001,-0.0489456821014536,0.0217466651595674
-3.16291960485682,0.0133954676735923,3.01870173766389,0.100518312233348,0.0094000000000001,0.0516801481136112,0.0227107791694643
-3.36899716432744,0.012987729491063,2.93494598563902,-0.0287975842534068,0.00940000000000009,-0.0785202090280105,0.0230311150647433
-2.88180944989795,0.0248557268182514,3.14325969830421,0.294016218695732,0.00940000000000011,0.248288577066836,0.0210271425304222
-3.16218908997217,0.00977346159840753,3.01901228607542,-0.0747545332878278,0.00940000000000009,-0.123105007454585,0.0219609870672282
-2.99431649195051,0.0231120958782292,3.09192730081798,0.140938758432159,0.00940000000000008,0.0959989321272236,0.0200293537726982
-2.7814030895482,0.0209720104060143,3.19182269941997,0.17219454724774,0.00940000000000008,0.128832684791157,0.0187972918150591
-2.64134123944218,0.0333190309667426,3.26428102577927,0.139489372478479,0.00940000000000009,0.101050235914823,0.0130221475718905
-2.44882745145964,0.0286462491192516,3.37178775937682,0.184489805648294,0.00940000000000009,0.148113720152704,0.00979613109047435
-2.46181653862362,0.0318187083045824,3.3641746591852,0.0486113108585908,0.00940000000000009,0.0140822935254256,0.00536108814103931
-2.53950536341735,0.0151970773754506,3.31989219573087,0.00244055270938029,0.00940000000000009,-0.033205095794709,0.0075589481575218
-2.65168773802863,0.0115579566155537,3.25878379754183,-0.0140940933063175,0.00940000000000009,-0.0515120175667115,0.010804651408489
-2.5389042586812,0.0260677598963701,3.3202250389563,0.128732496177827,0.00940000000000009,0.0924977484917292,0.00928170872920999
-2.61592184335739,0.0124167251503522,3.27778667899792,0.00724947416384876,0.00940000000000009,-0.0307220564139069,0.0116862007562587
-2.95043688853623,0.00263346765114303,3.11162802421269,-0.128962829982754,0.00940000000000009,-0.171329421593364,0.0168203879457181
-2.89484047271402,0.0184636705413324,3.13715948640673,0.086995336661126,0.00940000000000009,0.0451467511109595,0.0170891999524099
-2.53018907503832,0.0229191885329678,3.3250508033522,0.271866403634147,0.0094000000000001,0.231702911431773,0.0157538403060057
-2.78386393342553,0.0194526075018695,3.19059905081472,-0.0963549535995806,0.00940000000000009,-0.135800052487828,0.0135235698955725
-3.01341030836266,-0.00113302514375135,3.08335470748496,-0.0588244586219801,0.0094000000000001,-0.104297166841165,0.0199611255043007
-2.99219141744214,0.016971138825518,3.09288140025884,0.0728355147085147,0.0094000000000001,0.0274810307968168,0.0202452780409264
-2.86975927299698,0.0160099981841819,3.14890074686469,0.125219157423747,0.00940000000000008,0.079552291991127,0.0205876032875431
-2.69685734768414,0.0286106024552781,3.2347846009443,0.156350673671372,0.00940000000000009,0.114828623798796,0.0170923942819988
-2.47954571193613,0.0395835789181849,3.35379405484482,0.195307040716471,0.00940000000000009,0.159123912782795,0.00948968438628833
-2.78226477088147,0.0187559513242199,3.19139423048241,-0.134079941720848,0.00940000000000009,-0.170559397450877,0.00835720248508272
-3.06785267798028,-0.0103111805307199,3.05911553860158,-0.0870938008101263,0.00940000000000007,-0.131445291578401,0.0188439699041401
-3.37596356764988,0.00762898632016284,2.93215692571523,-0.0776620339471735,0.00940000000000008,-0.125291037746017,0.0214596510607859
-3.05180754897411,0.00391939995186963,3.0661154127433,0.21579315755428,0.00940000000000008,0.163214570003651,0.0248647696150812
-3.2433437558535,0.0275812342682116,2.98525241632381,-0.0269645148828629,0.00940000000000011,-0.0739037399672487,0.0211708626323576
-2.72679074623003,0.0283580990323715,3.21934418448164,0.320733588708571,0.0094000000000001,0.278171020034852,0.0180421615666581
-2.71531666905011,0.0201081759760804,3.22522033791433,0.0662486395835954,0.00940000000000008,0.0249035128531713,0.0166147907214265
-2.70692203659268,0.0194492476996801,3.22951943295765,0.0644177606026427,0.0094000000000001,0.0233506828358329,0.0163068430547468
-2.45320400519464,0.038371709519252,3.36922259512333,0.22107602299479,0.00940000000000009,0.184755470860795,0.00980934915719761
-2.45638462993675,0.0389807167972425,3.3673583829175,0.0553543786320432,0.00940000000000009,0.0217612830115949,0.00301757992445307
-2.48036392863839,0.0218533929267668,3.35332692111096,0.042988843189829,0.00940000000000009,0.00887064882078692,0.00434731505553829
-2.60226564583665,0.00792031973815988,3.28514062321254,-0.0233913996716058,0.00940000000000009,-0.060052565016735,0.00938355797546919
-2.7493916431909,0.00575881178132676,3.2077697165592,-0.030513593156742,0.0094000000000001,-0.0708495446242182,0.0147675492872575
-2.88841337728883,0.0143236802028337,3.14016820218694,-0.0175774133377109,0.00940000000000009,-0.0586838972149461,0.0160345812521852
-3.0007142447765,0.00379205847591635,3.08905488746497,0.00322000807510858,0.0094000000000001,-0.042165124878556,0.0200448808954273
-2.84553490596463,0.022478749437818,3.16050486570447,0.139672735015139,0.0094000000000001,0.0966370187045905,0.0183371312802577
-2.83657022592358,0.019026683262541,3.1648260524061,0.0649816080782484,0.0094000000000001,0.0226270931224171,0.0176199229940925
-2.7231055962184,0.0208585563488652,3.22123143925178,0.123433663830055,0.00940000000000009,0.0820735628814577,0.0168560940823214
-2.5349314320179,0.033614455566223,3.32242486930393,0.174362881061188,0.00940000000000009,0.137009812927014,0.0115310959776438
-2.61006718000683,0.024039334708724,3.28089733720007,0.00809585075284607,0.00940000000000009,-0.0285077888590307,0.00944507440394249
-2.56532407101266,0.0196378864852242,3.30559588196775,0.0867602793506807,0.00940000000000009,0.0500700510585505,0.0100146307217983
-2.58747335465022,0.0216968774000277,3.29333139865302,0.0429400427375161,0.00940000000000009,0.00619275170719884,0.00988055692034571
-3.23627922480886,-0.00533916447586158,2.98808076253132,-0.288541070130295,0.00940000000000008,-0.331358008466822,0.0166831316691013
-2.92663400082702,0.00249561331948733,3.122314859787,0.212687915281565,0.0094000000000001,0.165598238639281,0.0217171541720547
-2.49906086419183,0.0389881376664345,3.34265252483831,0.311001280080097,0.00940000000000009,0.271172695603555,0.0149669395920642
-2.51360916250079,0.0335915557518804,3.33434665563324,0.0486758497492186,0.00940000000000009,0.0123310082168836,0.0091472300268966
-2.68888139279278,0.0189492774320907,3.23902232872081,-0.0526554497776345,0.00940000000000009,-0.0896947577610502,0.00996562623161955
-2.60676638455055,0.00842813766831085,3.2826578558685,0.106822777894134,0.00940000000000009,0.067144775760865,0.0145026897684146
-2.50014400531046,0.0315058673916058,3.34203414128094,0.127727400278939,0.00940000000000009,0.0911841920268802,0.00992050181794104
-2.56862428105795,0.0219619645802123,3.30376849234659,0.0115376906943482,0.0094000000000001,-0.0247580519749121,0.00887632283590516
-2.52293857157456,0.0245984397144721,3.32906554623101,0.0860992758634196,0.00940000000000009,0.0504917518772241,0.00786000185968232
-2.53741571045621,0.0143599402923291,3.32104927666833,0.0488829719512325,0.0094000000000001,0.0120098968878291,0.0101361491126563
-2.53240429514422,0.0264877728938169,3.3238241934775,0.0589622285533461,0.00940000000000009,0.0231422914455139,0.00818196532110635
-2.82831255296058,0.0123031350200575,3.16880644506159,-0.120316108685411,0.00940000000000008,-0.158017694089788,0.010489115857425
-2.86072853120827,0.00555631981932159,3.15318118085996,0.0402623522310547,0.00940000000000009,-0.000510763113935497,0.0158317713637321
-2.88510640482902,0.0123268685617299,3.14171629499813,0.0470501261333623,0.00940000000000008,0.00460498545549401,0.0176439544291418
-2.54556809446126,0.0306375116286981,3.31653514522998,0.258063425664615,0.00940000000000009,0.219278206028775,0.0138115317018167
-2.74496345528549,0.0376640722800374,3.21003749907042,-0.0671043772748938,0.00940000000000009,-0.10253131127297,0.00653570405838037
-2.74414258993401,-0.00786904191967075,3.21045788414168,0.059928543709528,0.00940000000000009,0.0186095180771326,0.0166040877678306
-2.77063252229407,0.0151920130456746,3.19717833767063,0.044821050154575,0.00940000000000009,0.0025049574612984,0.0175203247598615
-2.79697309201493,0.0234197241345386,3.18408055373663,0.0446072997316131,0.00940000000000007,0.00401574096500146,0.0157566742612033
-2.85399612478542,0.01787398310712,3.15642635915648,0.0265563714131387,0.00940000000000009,-0.0141732686977268,0.0158500497944864
-2.88680885537389,0.00302991154537757,3.14091932693083,0.0438299088542502,0.0094000000000001,-0.00149701077298128,0.020061085430363
-2.72155438804761,0.0398979541428188,3.22202585060833,0.147292324935015,0.00940000000000009,0.109278569917781,0.0122420054158274
-2.49262391117331,0.0145402768158931,3.34632749002775,0.202808357221746,0.00940000000000009,0.163647738762041,0.0142268231200949
-2.75368431162489,0.0237886466851487,3.20560579401516,-0.107328831249313,0.0094000000000001,-0.14520380407818,0.010948688027066
-2.59004853465838,0.0169849326574019,3.29190547207412,0.156501849472626,0.00940000000000009,0.11842427979301,0.0126676877157002
-2.80990386167979,0.00980932874726204,3.17767986738037,-0.0716666975670171,0.0094000000000001,-0.112248542837752,0.0151244991668088
-2.47690230098917,0.0290858445322888,3.3553326659869,0.261074059404164,0.0094000000000001,0.223517788645504,0.0121176165274178
-2.6894085768144,0.0245904707421216,3.23874222904595,-0.0797592737888341,0.00940000000000009,-0.116326201579156,0.00887973998417205
-2.8137346829721,0.00952510511986926,3.17583332138555,-0.0156568939817764,0.00940000000000009,-0.0542631683007774,0.0125974843753166
-3.0389242120157,-0.0038071267783053,3.07189967326685,-0.056253921729973,0.00940000000000009,-0.101064335671371,0.0193943988398628
-3.04388330419697,0.0161482744264054,3.06967317859164,0.0578950218541751,0.0094000000000001,0.0133351500948993,0.0195212232552495
-3.00020579410229,0.0126339252357548,3.08928316769799,0.0825618095955003,0.00940000000000011,0.0368094293623271,0.020581718170464
-2.77054832409468,0.0248506932821719,3.19722020501955,0.181166858668101,0.0094000000000001,0.138543889588093,0.0179197184538437
-3.04559558348223,0.0143414607366585,3.06890441274263,-0.0832000240225387,0.0094000000000001,-0.126790724807027,0.0182757099673965
-2.82852502711352,0.0212564919301155,3.16870402752076,0.171804444181702,0.00940000000000009,0.129529905216032,0.0177299731529291
-2.84296253416822,0.0124002966618679,3.16174480943335,0.0530106398930526,0.00940000000000009,0.00909260268247605,0.0189701721989091
-2.63619358203777,0.031129935653472,3.26701604259716,0.177982931076356,0.00940000000000009,0.138383739018585,0.0148902925384732
-2.84558760483073,0.021107517234376,3.1604794636111,-0.0651166513185537,0.00940000000000009,-0.103976930208909,0.0127779758165059
-2.95930827276708,0.00229119955854529,3.10764501905173,0.00125671593317622,0.00940000000000008,-0.0420583475461991,0.0183256097657992
-2.54355039607445,0.0281968356686804,3.31765238353908,0.297663723239487,0.00940000000000009,0.257528069223943,0.0155548301850185
-2.665511163717,0.0252601593374271,3.25143923305973,-0.0197292427194943,0.00940000000000009,-0.0578792214477321,0.012038643983321
-2.49044269718868,0.0289051764870818,3.34757278192924,0.169444056437603,0.0094000000000001,0.133332726353006,0.00921887120653335
-2.5890281022847,0.0300337038613501,3.29247050505783,-0.00798118438261777,0.00940000000000009,-0.0427988073365945,0.00568950024737869
-2.72548107806952,0.00724868167694215,3.22001489733605,-0.0247454807193109,0.00940000000000009,-0.0622542264287605,0.0109255824374777
-2.38484211838209,0.0373912289863911,3.4104493004936,0.288237268960602,0.00940000000000009,0.253717935835746,0.0062254344347192
-2.47894818397675,0.0262854376840833,3.35413519364824,-0.0186038294261842,0.00940000000000009,-0.0528568428956272,0.00424538290479113
-2.49050213807918,0.0197298286934338,3.34753884612098,0.0479239930103817,0.00940000000000009,0.0136221399156436,0.00480228509587864
-2.43529734045744,0.018665414779437,3.3798218656419,0.0979716042472816,0.00940000000000009,0.0632953535878043,0.00591575754587147
-2.44707819713643,0.033115812303663,3.37281302375877,0.0503044105056937,0.00940000000000009,0.0165362890973177,0.00343672207317466
-2.43051275579169,0.0172663869704737,3.38272621427253,0.0703809101973194,0.00940000000000009,0.0359524846401715,0.00516920669871843
-2.42452890071791,0.0258562397865418,3.38635854654451,0.0629075359325909,0.00940000000000009,0.0286535750852163,0.00478867645693571
-2.40590134529732,0.0310377963890858,3.39766588435067,0.0775110612375974,0.00940000000000009,0.0438117820955853,0.00341365906002719
-2.4253941083463,0.0189634202013167,3.38583334639313,0.0413694303677649,0.00940000000000009,0.00695808975719004,0.00502908120031178
-2.49660856076037,0.0215550600181285,3.34405258628332,0.00399499590830713,0.00940000000000009,-0.0304850804958375,0.00499285669506317
-2.38780291832139,0.0349474530911866,3.40865202949727,0.142804678013018,0.00940000000000009,0.10943207308732,0.00287826473803046
-2.39933940273893,0.0347109216588644,3.40164912850144,0.0583210296841751,0.00940000000000009,0.0251398078921194,0.0018180665357949
